"Sex","Model_name","Parameter","rhat","ess_bulk"
"Male","m2_Finger.Stature.Eth","y[4]",0.999996060751265,7777.64316553809
"Male","m2_Finger.Stature.Eth","y[5]",1.0005085803779,15152.707863447
"Male","m2_Finger.Stature.Eth","b[1]",1.00110413730909,8644.49156631709
"Male","m2_Finger.Stature.Eth","b[2]",1.00004366979989,12731.4021771703
"Male","m2_Finger.Stature.Eth","b[3]",1.00039209349306,12761.8611638838
"Male","m2_Finger.Stature.Eth","b[4]",1.0001062624459,10248.1795754711
"Male","m2_Finger.Stature.Eth","b[5]",1.00042982749065,14192.2506847887
"Male","m2_Biiliac.Stature.Eth","x[1]",1.00164162871263,8462.33225899526
"Male","m2_Biiliac.Stature.Eth","x[2]",1.00048162162114,10685.7020721122
"Male","m2_Biiliac.Stature.Eth","x[3]",1.00050435586059,10171.6692389969
"Male","m2_Biiliac.Stature.Eth","x[4]",1.00179855858288,8543.07688506011
"Male","m2_Biiliac.Stature.Eth","x[5]",1.00044905701859,11573.1636266209
"Male","m2_Biiliac.Stature.Eth","z[1]",1.00039841117713,7512.03132291628
"Male","m2_Biiliac.Stature.Eth","z[2]",1.00017262968596,10984.3765986009
"Male","m2_Biiliac.Stature.Eth","z[3]",1.0003479464875,10674.3663713633
"Male","m2_Biiliac.Stature.Eth","z[4]",1.00027231773059,12138.0653727297
"Male","m2_Biiliac.Stature.Eth","z[5]",1.0001478356211,16190.9003981107
"Male","m2_Biiliac.Stature.Eth","a",1.00157473305513,3642.24199305227
"Male","m2_Biiliac.Stature.Eth","d",1.00022416704657,11792.8098137734
"Male","m2_Biiliac.Stature.Eth","sigma_b",1.00096026631502,4832.36480059794
"Male","m2_Biiliac.Stature.Eth","sigma_y",1.00245819776724,2641.50587807393
"Male","m2_Biiliac.Stature.Eth","sigma",0.999823575554063,12800.8170857532
"Male","m2_Biiliac.Stature.Eth","y[1]",1.00167746431945,3069.90036045901
"Male","m2_Biiliac.Stature.Eth","y[2]",1.00173274761527,4920.96483850089
"Male","m2_Biiliac.Stature.Eth","y[3]",1.00094472972004,4108.29833788199
"Male","m2_Biiliac.Stature.Eth","y[4]",1.00201470678574,4064.40324526684
"Male","m2_Biiliac.Stature.Eth","y[5]",1.00082406619451,9498.68815897119
"Male","m2_Biiliac.Stature.Eth","b[1]",1.00090133459026,6939.73759356206
"Male","m2_Biiliac.Stature.Eth","b[2]",1.00073963994638,9944.06444310426
"Male","m2_Biiliac.Stature.Eth","b[3]",1.00068642478947,8815.80012635266
"Male","m2_Biiliac.Stature.Eth","b[4]",1.00235093848887,7228.02620089196
"Male","m2_Biiliac.Stature.Eth","b[5]",1.00063366819074,11057.0437742724
"Male","m2_Biacrom.Stature.Eth","x[1]",1.00019723500979,10350.7260104993
"Male","m2_Biacrom.Stature.Eth","x[2]",1.00068903741478,10440.6917348501
"Male","m2_Biacrom.Stature.Eth","x[3]",1.00071103354821,10204.8442113532
"Male","m2_Biacrom.Stature.Eth","x[4]",1.00021519967282,10517.3850847
"Male","m2_Biacrom.Stature.Eth","x[5]",1.00025544720381,12229.2983527313
"Male","m2_Biacrom.Stature.Eth","z[1]",1.0001849939722,7655.80780017464
"Male","m2_Biacrom.Stature.Eth","z[2]",1.00034870632436,8444.56147550864
"Male","m2_Biacrom.Stature.Eth","z[3]",1.00033805129194,8493.69757240087
"Male","m2_Biacrom.Stature.Eth","z[4]",1.00010973194169,9644.50910653623
"Male","m2_Biacrom.Stature.Eth","z[5]",0.999950079397889,17659.2151562955
"Male","m2_Biacrom.Stature.Eth","a",1.00030717455052,6632.51497701153
"Male","m2_Biacrom.Stature.Eth","d",1.0003557752451,14407.9462314547
"Male","m2_Biacrom.Stature.Eth","sigma_b",1.00027589007538,4595.47850432026
"Male","m2_Biacrom.Stature.Eth","sigma_y",1.00102186178208,3954.20460143711
"Male","m2_Biacrom.Stature.Eth","sigma",1.00021231928864,14149.8081518407
"Male","m2_Biacrom.Stature.Eth","y[1]",1.00045384813089,6854.61156271146
"Male","m2_Biacrom.Stature.Eth","y[2]",1.00016207910387,5971.23228671846
"Male","m2_Biacrom.Stature.Eth","y[3]",1.00009974039631,6876.76692123597
"Male","m2_Biacrom.Stature.Eth","y[4]",1.00019830637466,8655.3074088503
"Male","m2_Biacrom.Stature.Eth","y[5]",1.00039873701614,16356.0279247612
"Male","m2_Biacrom.Stature.Eth","b[1]",1.00026675247621,8966.07266864881
"Male","m2_Biacrom.Stature.Eth","b[2]",1.00062305166488,9535.87230025192
"Male","m2_Biacrom.Stature.Eth","b[3]",1.00044012359109,8193.97713987545
"Male","m2_Biacrom.Stature.Eth","b[4]",1.00007621076436,6531.62713897867
"Male","m2_Biacrom.Stature.Eth","b[5]",1.00019612393745,11485.3418272926
"Male","m2_Mass.Stature.Eth","x[1]",1.00034362317658,5941.81742828504
"Male","m2_Mass.Stature.Eth","x[2]",1.00059190802761,7590.10595970426
"Male","m2_Mass.Stature.Eth","x[3]",1.00073368441965,7089.10276333057
"Male","m2_Mass.Stature.Eth","x[4]",1.00015007211376,6848.20781326419
"Male","m2_Mass.Stature.Eth","x[5]",1.00071028493471,8165.63329699186
"Male","m2_Mass.Stature.Eth","z[1]",1.00011571277532,9855.37588792097
"Male","m2_Mass.Stature.Eth","z[2]",1.00016961392501,10871.4521232358
"Male","m2_Mass.Stature.Eth","z[3]",1.00012015080804,11645.8908733346
"Male","m2_Mass.Stature.Eth","z[4]",1.00037055131378,12520.2901719735
"Male","m2_Mass.Stature.Eth","z[5]",1.00085343735414,16104.7911322413
"Male","m2_Mass.Stature.Eth","a",1.00030569159248,5733.83264693575
"Male","m2_Mass.Stature.Eth","d",0.999976932148172,12861.3057880687
"Male","m2_Mass.Stature.Eth","sigma_b",1.00074486844917,4164.99928175818
"Male","m2_Mass.Stature.Eth","sigma_y",1.00017900516709,5099.9516646784
"Male","m2_Mass.Stature.Eth","sigma",1.00009463408328,13191.4409041876
"Male","m2_Mass.Stature.Eth","y[1]",0.99998658950616,7753.6218935082
"Male","m2_Mass.Stature.Eth","y[2]",1.00015466309056,8857.60852921861
"Male","m2_Mass.Stature.Eth","y[3]",1.00033288531237,7831.95191404418
"Male","m2_Mass.Stature.Eth","y[4]",1.00040504793295,9748.3526300053
"Male","m2_Mass.Stature.Eth","y[5]",1.0007058712005,13236.5414718422
"Male","m2_Mass.Stature.Eth","b[1]",1.00038926422736,6674.50068318116
"Male","m2_Mass.Stature.Eth","b[2]",1.00026091735158,7094.64979891913
"Male","m2_Mass.Stature.Eth","b[3]",1.00012513667712,7216.24243559485
"Male","m2_Mass.Stature.Eth","b[4]",1.00061877256862,7038.18009695715
"Male","m2_Mass.Stature.Eth","b[5]",1.00026308439249,7909.48102508057
"Male","m2_Triceps.Hrs_Total.Eth","x[1]",1.00032132661483,8212.588966733
"Male","m2_Triceps.Hrs_Total.Eth","x[2]",1.00021277947111,8834.18982889075
"Male","m2_Triceps.Hrs_Total.Eth","x[3]",1.00014254065229,8589.54237639643
"Male","m2_Triceps.Hrs_Total.Eth","x[4]",1.00012331788071,7851.60718985982
"Male","m2_Triceps.Hrs_Total.Eth","x[5]",0.999944386063491,10418.1388977183
"Male","m2_Triceps.Hrs_Total.Eth","z[1]",1.00018668553973,10808.2504147414
"Male","m2_Triceps.Hrs_Total.Eth","z[2]",1.00028965752673,12628.1966496433
"Male","m2_Triceps.Hrs_Total.Eth","z[3]",1.00025891478377,12727.5194718644
"Male","m2_Triceps.Hrs_Total.Eth","z[4]",1.00033217026834,14939.7145167231
"Male","m2_Triceps.Hrs_Total.Eth","z[5]",1.00050416797489,17242.0892241546
"Male","m2_Triceps.Hrs_Total.Eth","a",1.00029874755976,4861.7555460084
"Male","m2_Triceps.Hrs_Total.Eth","d",1.00016576267003,14099.7815468277
"Male","m2_Triceps.Hrs_Total.Eth","sigma_b",1.00030282515813,5068.10209913509
"Male","m2_Triceps.Hrs_Total.Eth","sigma_y",1.00031406124342,5727.37046135817
"Male","m2_Triceps.Hrs_Total.Eth","sigma",1.00032387392318,15584.7914976833
"Male","m2_Triceps.Hrs_Total.Eth","y[1]",1.00035800871153,6159.68645483184
"Male","m2_Triceps.Hrs_Total.Eth","y[2]",1.00028541504318,7371.45421316996
"Male","m2_Triceps.Hrs_Total.Eth","y[3]",1.00029251321302,6973.95122066336
"Male","m2_Triceps.Hrs_Total.Eth","y[4]",1.0002243123313,7781.9255034854
"Male","m2_Triceps.Hrs_Total.Eth","y[5]",1.00071605412835,12143.1868529349
"Male","m2_Triceps.Hrs_Total.Eth","b[1]",1.00001510376355,7142.3999968121
"Male","m2_Triceps.Hrs_Total.Eth","b[2]",1.0000368797755,7664.88634387291
"Male","m2_Triceps.Hrs_Total.Eth","b[3]",1.00009587353505,7568.08337289922
"Male","m2_Triceps.Hrs_Total.Eth","b[4]",1.00051482220814,7157.32547814015
"Male","m2_Triceps.Hrs_Total.Eth","b[5]",1.00008502276191,9516.0527546863
"Male","m2_ForearmC.ForearmL.Eth","x[1]",1.0002467531727,6392.99947272453
"Male","m2_ForearmC.ForearmL.Eth","x[2]",1.00034177453411,6369.20245537306
"Male","m2_ForearmC.ForearmL.Eth","x[3]",1.00067642055019,6653.54001586114
"Male","m2_ForearmC.ForearmL.Eth","x[4]",1.00028758600119,6707.7297296521
"Male","m2_ForearmC.ForearmL.Eth","x[5]",1.00033752785458,8213.97391398893
"Male","m2_ForearmC.ForearmL.Eth","z[1]",1.00011034562835,10005.8611711085
"Male","m2_ForearmC.ForearmL.Eth","z[2]",1.00002715419584,11924.5957645553
"Male","m2_ForearmC.ForearmL.Eth","z[3]",1.00019602679884,11565.1559991775
"Male","m2_ForearmC.ForearmL.Eth","z[4]",1.00020065573632,12681.4548599262
"Male","m2_ForearmC.ForearmL.Eth","z[5]",1.00041255498341,17310.2938958359
"Male","m2_ForearmC.ForearmL.Eth","a",1.0003572098796,6789.98138656263
"Male","m2_ForearmC.ForearmL.Eth","d",1.00011029025139,16582.7254412728
"Male","m2_ForearmC.ForearmL.Eth","sigma_b",1.00057603955338,5598.98789508104
"Male","m2_ForearmC.ForearmL.Eth","sigma_y",1.00031784840591,5423.84685622525
"Male","m2_ForearmC.ForearmL.Eth","sigma",1.00002424664576,14324.34578224
"Male","m2_ForearmC.ForearmL.Eth","y[1]",1.00016034796818,9845.2770446632
"Male","m2_ForearmC.ForearmL.Eth","y[2]",1.00002930164724,11040.3335852181
"Male","m2_ForearmC.ForearmL.Eth","y[3]",1.0001367956523,8195.68331287696
"Male","m2_ForearmC.ForearmL.Eth","y[4]",1.00000373923804,12056.2705675216
"Male","m2_ForearmC.ForearmL.Eth","y[5]",0.999997718273106,15719.3429087613
"Male","m2_ForearmC.ForearmL.Eth","b[1]",1.00053140183309,6554.87311164905
"Male","m2_ForearmC.ForearmL.Eth","b[2]",1.00066153218764,6819.93222689283
"Male","m2_ForearmC.ForearmL.Eth","b[3]",1.00048035210722,6757.96390432958
"Male","m2_ForearmC.ForearmL.Eth","b[4]",1.00047873660767,6745.89991042753
"Male","m2_ForearmC.ForearmL.Eth","b[5]",1.00023343063617,7551.44662147965
"Male","m2_Tibia.Femur.Eth","x[1]",1.00056778043454,10534.0952416129
"Male","m2_Tibia.Femur.Eth","x[2]",1.0004225070859,12142.4288409869
"Male","m2_Tibia.Femur.Eth","x[3]",1.00058217955793,11592.9687058437
"Male","m2_Tibia.Femur.Eth","x[4]",1.0004011695634,10378.5976049767
"Male","m2_Tibia.Femur.Eth","x[5]",0.999949991091975,13025.164292846
"Male","m2_Tibia.Femur.Eth","z[1]",1.0013580293278,8337.54485719172
"Male","m2_Tibia.Femur.Eth","z[2]",1.00049018729402,8437.02412312658
"Male","m2_Tibia.Femur.Eth","z[3]",1.00057699322233,9973.40015864633
"Male","m2_Tibia.Femur.Eth","z[4]",1.00078396205516,10334.5075870181
"Male","m2_Tibia.Femur.Eth","z[5]",1.00012411109022,15015.4911645593
"Male","m2_Tibia.Femur.Eth","a",1.00013815674108,6518.17422488748
"Male","m2_Tibia.Femur.Eth","d",1.0000554944365,13887.6165061958
"Male","m2_Tibia.Femur.Eth","sigma_b",1.00084899313137,4316.11633001935
"Male","m2_Tibia.Femur.Eth","sigma_y",1.00276935559102,4235.29985079395
"Male","m2_Tibia.Femur.Eth","sigma",1.00025279744361,13303.2728309048
"Male","m2_Tibia.Femur.Eth","y[1]",1.00056484253585,6751.26350770248
"Male","m2_Tibia.Femur.Eth","y[2]",1.00040757027055,6153.83481672208
"Male","m2_Tibia.Femur.Eth","y[3]",1.00148654191529,7114.41485208436
"Male","m2_Tibia.Femur.Eth","y[4]",1.00041459866224,8607.15145752448
"Male","m2_Tibia.Femur.Eth","y[5]",1.0012335905919,14032.5966107798
"Male","m2_Tibia.Femur.Eth","b[1]",1.0013652801094,9746.0211207799
"Male","m2_Tibia.Femur.Eth","b[2]",1.00064109159782,10519.7783727491
"Male","m2_Tibia.Femur.Eth","b[3]",1.00083225008847,10447.2790395425
"Male","m2_Tibia.Femur.Eth","b[4]",1.00032352760423,6926.32525903144
"Male","m2_Tibia.Femur.Eth","b[5]",1.00040824846693,10692.1416771946
"Male","m2_Arm.Leg.Eth","x[1]",1.00034324600166,8808.48547241786
"Male","m2_Arm.Leg.Eth","x[2]",1.00003867451834,9377.5429103342
"Male","m2_Arm.Leg.Eth","x[3]",1.00029683791758,9575.1238099991
"Male","m2_Arm.Leg.Eth","x[4]",1.00019189065557,8880.23683632425
"Male","m2_Arm.Leg.Eth","x[5]",1.00036135367572,9609.36155438471
"Male","m2_Arm.Leg.Eth","z[1]",1.00022481407764,9178.61434542798
"Male","m2_Arm.Leg.Eth","z[2]",1.0002248806385,10886.4320466136
"Male","m2_Arm.Leg.Eth","z[3]",1.00015400016087,10536.7540586391
"Male","m2_Arm.Leg.Eth","z[4]",1.00026126293374,11183.4877938143
"Male","m2_Arm.Leg.Eth","z[5]",1.00037636239431,15478.7903736185
"Male","m2_Arm.Leg.Eth","a",1.00112554477206,5741.88949763215
"Male","m2_Arm.Leg.Eth","d",1.00030286536931,12795.9889010392
"Male","m2_Arm.Leg.Eth","sigma_b",1.0003389898826,4053.90306038873
"Male","m2_Arm.Leg.Eth","sigma_y",1.00085985532698,5688.3319248534
"Male","m2_Arm.Leg.Eth","sigma",1.00025779419394,12987.113818641
"Male","m2_Arm.Leg.Eth","y[1]",1.00078294038076,7472.0756110529
"Male","m2_Arm.Leg.Eth","y[2]",1.00023662721625,8889.99302145485
"Male","m2_Arm.Leg.Eth","y[3]",1.00023109505817,8138.15069270825
"Male","m2_Arm.Leg.Eth","y[4]",1.00030635792166,9925.4025315585
"Male","m2_Arm.Leg.Eth","y[5]",1.00128933684521,13055.6550799348
"Male","m2_Arm.Leg.Eth","b[1]",1.00027308574097,6953.36560734629
"Male","m2_Arm.Leg.Eth","b[2]",1.00007923336387,6538.67524623893
"Male","m2_Arm.Leg.Eth","b[3]",1.00045353228391,7797.77789361354
"Male","m2_Arm.Leg.Eth","b[4]",1.00053650862014,7006.47007756378
"Male","m2_Arm.Leg.Eth","b[5]",1.00061984311861,7973.07172562046
"Male","m2_Humerus.Femur.Eth","x[1]",1.00014567039491,12974.7290731076
"Male","m2_Humerus.Femur.Eth","x[2]",1.00039344473707,13560.2946646803
"Male","m2_Humerus.Femur.Eth","x[3]",1.00078980303228,15057.1724065948
"Male","m2_Humerus.Femur.Eth","x[4]",1.00017706987075,14083.3688800101
"Male","m2_Humerus.Femur.Eth","x[5]",0.99996609713569,15811.2732715646
"Male","m2_Humerus.Femur.Eth","z[1]",1.00009074491587,8913.53372773004
"Male","m2_Humerus.Femur.Eth","z[2]",0.999874126103685,13231.4203264176
"Male","m2_Humerus.Femur.Eth","z[3]",1.00018375412483,12425.1132463794
"Male","m2_Humerus.Femur.Eth","z[4]",1.00023072914439,14153.0993599581
"Male","m2_Humerus.Femur.Eth","z[5]",1.0003846366495,17384.395884021
"Male","m2_Humerus.Femur.Eth","a",1.00080294035765,6159.63220881625
"Male","m2_Humerus.Femur.Eth","d",1.00023990996235,16897.8529314518
"Male","m2_Humerus.Femur.Eth","sigma_b",1.0016996744962,6604.64103860907
"Male","m2_Humerus.Femur.Eth","sigma_y",1.00036513676004,5809.24391380383
"Male","m2_Humerus.Femur.Eth","sigma",1.00005632681727,17883.0193256974
"Male","m2_Humerus.Femur.Eth","y[1]",1.00015996579151,6496.13430289685
"Male","m2_Humerus.Femur.Eth","y[2]",1.0000649584631,9249.29074388647
"Male","m2_Humerus.Femur.Eth","y[3]",1.00019132399583,9568.96242619215
"Male","m2_Humerus.Femur.Eth","y[4]",1.0000020418487,11521.7963882608
"Male","m2_Humerus.Femur.Eth","y[5]",1.00031004254319,13975.1430708468
"Male","m2_Humerus.Femur.Eth","b[1]",1.0005516591338,10805.5818017377
"Male","m2_Humerus.Femur.Eth","b[2]",1.00059147029787,10924.436905741
"Male","m2_Humerus.Femur.Eth","b[3]",1.00016405320514,12407.9441104323
"Male","m2_Humerus.Femur.Eth","b[4]",1.0010556272194,11194.94965826
"Male","m2_Humerus.Femur.Eth","b[5]",1.00093349476513,13716.6010563613
"Male","m2_ForearmL.Humerus.Eth","x[1]",1.00011008816315,12055.7424079971
"Male","m2_ForearmL.Humerus.Eth","x[2]",1.00013917021368,14299.7409392227
"Male","m2_ForearmL.Humerus.Eth","x[3]",0.999949822055741,13426.2656989319
"Male","m2_ForearmL.Humerus.Eth","x[4]",1.00045827631365,12235.898883758
"Male","m2_ForearmL.Humerus.Eth","x[5]",1.00030170449417,15189.9932488573
"Male","m2_ForearmL.Humerus.Eth","z[1]",1.00011095588309,8588.71014024827
"Male","m2_ForearmL.Humerus.Eth","z[2]",1.00029797415277,10102.0325275264
"Male","m2_ForearmL.Humerus.Eth","z[3]",1.00108306675299,11077.1634655232
"Male","m2_ForearmL.Humerus.Eth","z[4]",1.00008648433455,12343.4567344812
"Male","m2_ForearmL.Humerus.Eth","z[5]",1.00068102809987,16977.78113536
"Male","m2_ForearmL.Humerus.Eth","a",1.00052035564162,6498.64707732714
"Male","m2_ForearmL.Humerus.Eth","d",0.999907528268525,17690.2443782524
"Male","m2_ForearmL.Humerus.Eth","sigma_b",1.00062225601918,5756.94279638143
"Male","m2_ForearmL.Humerus.Eth","sigma_y",1.00042932254818,4545.01453276909
"Male","m2_ForearmL.Humerus.Eth","sigma",1.00029253505218,16412.5025715507
"Male","m2_ForearmL.Humerus.Eth","y[1]",1.00038018938583,6794.90757992109
"Male","m2_ForearmL.Humerus.Eth","y[2]",1.00038597119586,6197.6187187055
"Male","m2_ForearmL.Humerus.Eth","y[3]",1.00012884537811,8500.8530047782
"Male","m2_ForearmL.Humerus.Eth","y[4]",1.00015116562006,10248.7471360681
"Male","m2_ForearmL.Humerus.Eth","y[5]",1.00046356554153,13898.0040899191
"Male","m2_ForearmL.Humerus.Eth","b[1]",1.00020711348631,8445.72009021028
"Male","m2_ForearmL.Humerus.Eth","b[2]",1.00035682814353,11951.9886891357
"Male","m2_ForearmL.Humerus.Eth","b[3]",1.00034967798822,10752.8432958626
"Male","m2_ForearmL.Humerus.Eth","b[4]",1.00078258543144,9665.36675114089
"Male","m2_ForearmL.Humerus.Eth","b[5]",1.00018794009849,12374.2238610212
"Male","m2_Finger.HandLength.Eth","x[1]",1.00032415295184,12757.9143696025
"Male","m2_Finger.HandLength.Eth","x[2]",1.00025765705878,14819.1231189908
"Male","m2_Finger.HandLength.Eth","x[3]",1.00022507979799,15427.0390980198
"Male","m2_Finger.HandLength.Eth","x[4]",1.00006988623388,14423.9982924402
"Male","m2_Finger.HandLength.Eth","x[5]",0.999998578616155,15234.9414947862
"Male","m2_Finger.HandLength.Eth","z[1]",1.00021024364995,9099.15318319641
"Male","m2_Finger.HandLength.Eth","z[2]",1.00027726378737,10561.3845013732
"Male","m2_Finger.HandLength.Eth","z[3]",0.999998395942723,10685.4717594927
"Male","m2_Finger.HandLength.Eth","z[4]",1.00039954217174,12570.7997244333
"Male","m2_Finger.HandLength.Eth","z[5]",1.00024917568828,16116.7974703471
"Male","m2_Finger.HandLength.Eth","a",1.00054095390927,5949.61267688596
"Male","m2_Finger.HandLength.Eth","d",1.00061102376554,14258.8479155294
"Male","m2_Finger.HandLength.Eth","sigma_b",1.00020143041619,6958.96551385847
"Male","m2_Finger.HandLength.Eth","sigma_y",1.00055852158608,4164.92605916861
"Male","m2_Finger.HandLength.Eth","sigma",1.00018526427295,14479.4251807414
"Male","m2_Finger.HandLength.Eth","y[1]",1.00032493359396,6159.75357082794
"Male","m2_Finger.HandLength.Eth","y[2]",1.00027617427707,6455.95707229562
"Male","m2_Finger.HandLength.Eth","y[3]",1.00044561111626,6370.25800509095
"Male","m2_Finger.HandLength.Eth","y[4]",1.00042523603685,9366.38747751336
"Male","m2_Finger.HandLength.Eth","y[5]",1.00033420934363,13260.8413697329
"Male","m2_Finger.HandLength.Eth","b[1]",1.00052070353684,12027.0660931493
"Male","m2_Finger.HandLength.Eth","b[2]",0.999855099553954,13649.7870368133
"Male","m2_Finger.HandLength.Eth","b[3]",1.00008565793725,14180.550527388
"Male","m2_Finger.HandLength.Eth","b[4]",1.0000867635881,12451.6855135363
"Male","m2_Finger.HandLength.Eth","b[5]",1.00000787656659,15421.6046634483
"Male","m2_Biacrom.Biiliac.Eth","x[1]",1.00009644979474,10742.0860681557
"Male","m2_Biacrom.Biiliac.Eth","x[2]",1.00026296164842,11295.143138728
"Male","m2_Biacrom.Biiliac.Eth","x[3]",1.00012083991034,10625.5568995266
"Male","m2_Biacrom.Biiliac.Eth","x[4]",1.00037050744506,10107.8657860684
"Male","m2_Biacrom.Biiliac.Eth","x[5]",1.00024308085764,11957.4719953793
"Male","m2_Biacrom.Biiliac.Eth","z[1]",1.00045958148832,7259.50790377568
"Male","m2_Biacrom.Biiliac.Eth","z[2]",1.00050214277753,8654.99258431048
"Male","m2_Biacrom.Biiliac.Eth","z[3]",1.0008027739813,7983.79940564273
"Male","m2_Biacrom.Biiliac.Eth","z[4]",1.00046385757938,8880.44741814402
"Male","m2_Biacrom.Biiliac.Eth","z[5]",1.00074209219521,16165.023599924
"Male","m2_Biacrom.Biiliac.Eth","a",1.00015997282256,6614.48803859971
"Male","m2_Biacrom.Biiliac.Eth","d",1.00013138655536,14294.7378075673
"Male","m2_Biacrom.Biiliac.Eth","sigma_b",1.0002659145214,5363.75453303713
"Male","m2_Biacrom.Biiliac.Eth","sigma_y",1.00021267098029,5175.74602315424
"Male","m2_Biacrom.Biiliac.Eth","sigma",0.999960021052892,13499.1310668987
"Male","m2_Biacrom.Biiliac.Eth","y[1]",1.00033115427851,6778.48209644456
"Male","m2_Biacrom.Biiliac.Eth","y[2]",1.00017681566402,7049.9778318977
"Male","m2_Biacrom.Biiliac.Eth","y[3]",1.00083488056548,7391.02316629177
"Male","m2_Biacrom.Biiliac.Eth","y[4]",0.999942395806036,8322.24352703801
"Male","m2_Biacrom.Biiliac.Eth","y[5]",1.0004462222345,14929.2434705206
"Male","m2_Biacrom.Biiliac.Eth","b[1]",1.00071223252103,9766.70937595172
"Male","m2_Biacrom.Biiliac.Eth","b[2]",1.00035688348844,10584.7659480982
"Male","m2_Biacrom.Biiliac.Eth","b[3]",1.00023226648735,9050.74420888204
"Male","m2_Biacrom.Biiliac.Eth","b[4]",1.00045561057122,7862.70074247129
"Male","m2_Biacrom.Biiliac.Eth","b[5]",1.0003201275045,11633.1190555743
"Male","m2_ForearmC.Hrs_Total.Eth","x[1]",1.00152597983092,6390.21699849118
"Male","m2_ForearmC.Hrs_Total.Eth","x[2]",1.00118964044323,6725.35004856751
"Male","m2_ForearmC.Hrs_Total.Eth","x[3]",1.00036331942759,7603.22579633204
"Male","m2_ForearmC.Hrs_Total.Eth","x[4]",1.00107493392508,6729.28951690872
"Male","m2_ForearmC.Hrs_Total.Eth","x[5]",1.00043005918456,8523.31020460532
"Male","m2_ForearmC.Hrs_Total.Eth","z[1]",1.00056964534152,10224.3964872321
"Male","m2_ForearmC.Hrs_Total.Eth","z[2]",1.00046847921538,11895.1301845458
"Male","m2_ForearmC.Hrs_Total.Eth","z[3]",1.00012502064593,12155.9173257536
"Male","m2_ForearmC.Hrs_Total.Eth","z[4]",1.00035878118703,12399.8181693498
"Male","m2_ForearmC.Hrs_Total.Eth","z[5]",1.00000197462403,17544.2815378132
"Male","m2_ForearmC.Hrs_Total.Eth","a",1.00065658550796,6966.28883954611
"Male","m2_ForearmC.Hrs_Total.Eth","d",1.00027130248037,16419.2154380569
"Male","m2_ForearmC.Hrs_Total.Eth","sigma_b",1.00041197551421,6270.98892129032
"Male","m2_ForearmC.Hrs_Total.Eth","sigma_y",1.0001850754989,5751.41302560447
"Male","m2_ForearmC.Hrs_Total.Eth","sigma",1.00033833855445,13127.2069348747
"Male","m2_ForearmC.Hrs_Total.Eth","y[1]",1.00055049221986,9858.47504404601
"Male","m2_ForearmC.Hrs_Total.Eth","y[2]",1.00089929622414,10560.432515577
"Male","m2_ForearmC.Hrs_Total.Eth","y[3]",1.00017860189288,7969.59629793391
"Male","m2_ForearmC.Hrs_Total.Eth","y[4]",1.00035664109791,10651.5239462071
"Male","m2_ForearmC.Hrs_Total.Eth","y[5]",1.00010799959058,15492.202187751
"Male","m2_ForearmC.Hrs_Total.Eth","b[1]",1.0011236451921,6633.38144547376
"Male","m2_ForearmC.Hrs_Total.Eth","b[2]",1.00082852064193,6954.94781792233
"Male","m2_ForearmC.Hrs_Total.Eth","b[3]",1.00129213765124,6821.70447501595
"Male","m2_ForearmC.Hrs_Total.Eth","b[4]",1.00079758050413,7025.833663978
"Male","m2_ForearmC.Hrs_Total.Eth","b[5]",1.00128036576793,7501.43981090052
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","x[1]",1.00028344613126,7256.13254049901
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","x[2]",1.00056316817722,7217.05652504251
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","x[3]",1.00019836510275,6646.24781382545
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","x[4]",1.00057422507737,7690.57929739817
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","x[5]",1.00001611355455,8036.32961463787
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","z[1]",1.00015858048348,10102.5408509275
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","z[2]",1.00009073485304,11659.8671017928
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","z[3]",1.000051174073,13098.51460623
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","z[4]",1.00021193437106,13559.2122694673
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","z[5]",1.00047946310609,19488.6576788206
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","a",1.00077068873209,7243.16859744822
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","d",1.00042205899211,17299.0513758145
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","e",1.00021738480482,17622.2323000733
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","sigma_b",1.00036729720949,5303.89697583579
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","sigma_y",1.00013231204575,5614.52157091252
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","sigma",1.00052933088237,14823.2596236965
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","y[1]",1.00019362092597,9547.74267131959
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","y[2]",1.00013798437044,10158.7901949433
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","y[3]",1.00027755639118,8637.83447850516
"Male","m2_ForearmC.ForearmL.Hrs_Total.Eth","y[4]",1.00005057135343,12122.8588034022
