"Extraction_name","Model_name","Parameter1","Parameter1_index","Parameter2","Parameter2_index","Comparison_type","mean","sd","ci_lower_89","ci_upper_89","ci_lower_95","ci_upper_95","prob_positive","n_samples"
"m1_PC1___RunM","m1_PC1","b",2,NA,NA,"single",-0.165659351162154,0.13530868151392,-0.3813620496,0.0504384641249999,-0.43008432975,0.10084465875,0.1090625,16000
"m1_PC1.Eth___RunM","m1_PC1.Eth","b",2,NA,NA,"single",-0.214304971699097,0.132417104052311,-0.42473936675,-0.00212637972900012,-0.47541393875,0.0441209144249999,0.05325,16000
"m1_PC1___ClimbM","m1_PC1","b",4,NA,NA,"single",-0.0137018364757677,0.149970963089424,-0.2516992663,0.2248311836,-0.30565997525,0.2817042415,0.4645,16000
"m1_PC1.Eth___ClimbM","m1_PC1.Eth","b",4,NA,NA,"single",-0.0158466606328569,0.146353091241758,-0.2481011672,0.2165448019,-0.30608991175,0.27596740725,0.454625,16000
"m1_PC1___RunF","m1_PC1","b",1,NA,NA,"single",-0.128152810004118,0.148236590661508,-0.36542335605,0.10698071135,-0.4226816985,0.16543017225,0.195,16000
"m1_PC1.Eth___RunF","m1_PC1.Eth","b",1,NA,NA,"single",-0.113132017393395,0.143650285512191,-0.34156615725,0.116449741249999,-0.3952184465,0.167683932,0.216125,16000
"m1_PC1___ClimbF","m1_PC1","b",3,NA,NA,"single",-0.220501546217746,0.165907720364759,-0.48471847665,0.0441607827799999,-0.54833503,0.10753143,0.0915625,16000
"m1_PC1.Eth___ClimbF","m1_PC1.Eth","b",3,NA,NA,"single",-0.1833352919686,0.160256463483334,-0.43895250285,0.07207126317,-0.49424992575,0.1311172815,0.128,16000
"m1_PC1___RunM.RunF","m1_PC1","b",2,"b",1,"difference",-0.0375065411580358,0.202697846129499,-0.362613369133,0.28644309927,-0.445180563925,0.357084284225,0.427375,16000
"m1_PC1.Eth___RunM.RunF","m1_PC1.Eth","b",2,"b",1,"difference",-0.101172954305701,0.19704619255283,-0.41602361257,0.21253369905,-0.48795285625,0.279665772,0.3056875,16000
"m1_PC1___ClimbM.ClimbF","m1_PC1","b",4,"b",3,"difference",0.206799709741978,0.222134695098832,-0.142204521065,0.560924804,-0.227010943575,0.6409382498,0.8230625,16000
"m1_PC1.Eth___ClimbM.ClimbF","m1_PC1.Eth","b",4,"b",3,"difference",0.167488631335743,0.214655098106415,-0.17442958479,0.50654657215,-0.2539577843225,0.5860191307,0.7816875,16000
"m1_PC1___ClimbM.RunM","m1_PC1","b",4,"b",2,"difference",0.151957514686387,0.201777233248948,-0.1741797995075,0.47463524965,-0.24262496425,0.54555468205,0.7754375,16000
"m1_PC1.Eth___ClimbM.RunM","m1_PC1.Eth","b",4,"b",2,"difference",0.19845831106624,0.196277937985548,-0.11750806507,0.5134060878,-0.18684133775,0.5903740865675,0.846,16000
"m1_PC1___ClimbF.RunF","m1_PC1","b",3,"b",1,"difference",-0.0923487362136271,0.22223961323449,-0.446394278197,0.264827909795,-0.52144097678,0.3381049363,0.3381875,16000
"m1_PC1.Eth___ClimbF.RunF","m1_PC1.Eth","b",3,"b",1,"difference",-0.0702032745752048,0.213865164519062,-0.41384173508915,0.271229885035,-0.48982351683,0.346865707474,0.3715,16000
"m1_Stature___RunM","m1_Stature","b",2,NA,NA,"single",-0.161945408567811,0.14720814687887,-0.39585752695,0.0749180576799999,-0.44657087425,0.12858237675,0.135875,16000
"m1_Stature.Eth___RunM","m1_Stature.Eth","b",2,NA,NA,"single",-0.214847287797294,0.141695331080624,-0.4436157876,0.0106880273599995,-0.49740001125,0.062382583475,0.0645,16000
"m1_Stature___ClimbM","m1_Stature","b",4,NA,NA,"single",0.0151702466086148,0.138991546144885,-0.20676528805,0.23818576,-0.25702869275,0.2895783975,0.5428125,16000
"m1_Stature.Eth___ClimbM","m1_Stature.Eth","b",4,NA,NA,"single",0.000351253896196218,0.137276612889459,-0.21970180605,0.21904871455,-0.27013581225,0.2711262985,0.50175,16000
"m1_Stature___RunF","m1_Stature","b",1,NA,NA,"single",-0.0181762143580874,0.150134464768757,-0.2582139034,0.2199121865,-0.31110649825,0.27627216975,0.451,16000
"m1_Stature.Eth___RunF","m1_Stature.Eth","b",1,NA,NA,"single",-0.0227650878196984,0.146792310060089,-0.2603277003,0.2103271053,-0.3125835265,0.26757080925,0.4360625,16000
"m1_Stature___ClimbF","m1_Stature","b",3,NA,NA,"single",-0.187818659207408,0.163292986749533,-0.45030602745,0.0746151968599998,-0.5066839555,0.133020451,0.123875,16000
"m1_Stature.Eth___ClimbF","m1_Stature.Eth","b",3,NA,NA,"single",-0.19467358924039,0.158729451964483,-0.44407908025,0.0599378740749998,-0.505876145,0.11424078825,0.108625,16000
"m1_Stature___RunM.RunF","m1_Stature","b",2,"b",1,"difference",-0.143769194209724,0.208411822494949,-0.4745605224,0.1907291188275,-0.5522989295,0.2651458352,0.245125,16000
"m1_Stature.Eth___RunM.RunF","m1_Stature.Eth","b",2,"b",1,"difference",-0.192082199977595,0.205418412199582,-0.52183264651,0.139480467455,-0.59873925625,0.2103703226,0.171125,16000
"m1_Stature___ClimbM.ClimbF","m1_Stature","b",4,"b",3,"difference",0.202988905816023,0.213656605222103,-0.13708430857,0.546755215834999,-0.2175262137725,0.62690762925,0.8325625,16000
"m1_Stature.Eth___ClimbM.ClimbF","m1_Stature.Eth","b",4,"b",3,"difference",0.195024843136587,0.20693556845508,-0.138133499715,0.52877151305,-0.207392388375,0.59766795955,0.825625,16000
"m1_Stature___ClimbM.RunM","m1_Stature","b",4,"b",2,"difference",0.177115655176426,0.202342861133604,-0.14619794893,0.50310016075,-0.2219122751675,0.5769382156,0.80825,16000
"m1_Stature.Eth___ClimbM.RunM","m1_Stature.Eth","b",4,"b",2,"difference",0.21519854169349,0.197429810139952,-0.09926078654,0.53354744052,-0.172946721375,0.60226105375,0.864125,16000
"m1_Stature___ClimbF.RunF","m1_Stature","b",3,"b",1,"difference",-0.169642444849321,0.222763560822536,-0.52630283865,0.187342734495,-0.60472977775,0.265459925165,0.225875,16000
"m1_Stature.Eth___ClimbF.RunF","m1_Stature.Eth","b",3,"b",1,"difference",-0.171908501420692,0.215299109470526,-0.51261140855,0.175276510005,-0.5954716235,0.252172249975,0.2099375,16000
"m1_SitHeight___RunM","m1_SitHeight","b",2,NA,NA,"single",-0.241235299551318,0.145211271090867,-0.4729288525,-0.00972583062600002,-0.5220527475,0.0483886556999999,0.047125,16000
"m1_SitHeight.Eth___RunM","m1_SitHeight.Eth","b",2,NA,NA,"single",-0.284178048333347,0.141699792185503,-0.51082281535,-0.057496176355,-0.5648238405,-0.00382587232250006,0.0231875,16000
"m1_SitHeight.Stature___RunM","m1_SitHeight.Stature","b",2,NA,NA,"single",-0.156787807967572,0.180391091720002,-0.4451486576,0.131922535699999,-0.51145190225,0.19830632975,0.1925625,16000
"m1_SitHeight.Stature.Eth___RunM","m1_SitHeight.Stature.Eth","b",2,NA,NA,"single",-0.214607765971923,0.175604824835527,-0.49465152555,0.0676630699049997,-0.55676439925,0.13509344825,0.108875,16000
"m1_SitHeight___ClimbM","m1_SitHeight","b",4,NA,NA,"single",0.0501556030492911,0.139763551365313,-0.173612951,0.2748424119,-0.2215793175,0.32668516,0.6375,16000
"m1_SitHeight.Eth___ClimbM","m1_SitHeight.Eth","b",4,NA,NA,"single",0.0246130902094968,0.139235721643157,-0.1974731523,0.24535862025,-0.25033729325,0.2940068415,0.5693125,16000
"m1_SitHeight.Stature___ClimbM","m1_SitHeight.Stature","b",4,NA,NA,"single",0.136672154232546,0.173735104977448,-0.1403603077,0.41466445205,-0.2064002405,0.47579155825,0.78475,16000
"m1_SitHeight.Stature.Eth___ClimbM","m1_SitHeight.Stature.Eth","b",4,NA,NA,"single",0.0907748667222102,0.17196273026505,-0.18722426575,0.36625046155,-0.2445800495,0.428760481,0.7015,16000
"m1_SitHeight___RunF","m1_SitHeight","b",1,NA,NA,"single",0.0463009607785794,0.134656046164783,-0.16883576655,0.2598925658,-0.219912172,0.3083291575,0.638125,16000
"m1_SitHeight.Eth___RunF","m1_SitHeight.Eth","b",1,NA,NA,"single",0.00887672629405348,0.132874970547664,-0.207276801,0.2194072153,-0.2548395115,0.26857407475,0.52925,16000
"m1_SitHeight.Stature___RunF","m1_SitHeight.Stature","b",1,NA,NA,"single",0.120310228995869,0.165349085887393,-0.14038236605,0.3851999878,-0.202853204,0.4405161965,0.76425,16000
"m1_SitHeight.Stature.Eth___RunF","m1_SitHeight.Stature.Eth","b",1,NA,NA,"single",0.0707545991209236,0.159257516952889,-0.1843453752,0.32349139815,-0.24130692125,0.3833821735,0.6715625,16000
"m1_SitHeight___ClimbF","m1_SitHeight","b",3,NA,NA,"single",-0.121882877062242,0.184845495595541,-0.41307721485,0.1727539655,-0.484618358,0.2418263155,0.2549375,16000
"m1_SitHeight.Eth___ClimbF","m1_SitHeight.Eth","b",3,NA,NA,"single",-0.134582072958989,0.179580852743361,-0.4172258352,0.15153805855,-0.484007443,0.21927841175,0.2274375,16000
"m1_SitHeight.Stature___ClimbF","m1_SitHeight.Stature","b",3,NA,NA,"single",-0.023763479740975,0.221767160015261,-0.37762468465,0.3286067852,-0.45670174225,0.4162748785,0.455375,16000
"m1_SitHeight.Stature.Eth___ClimbF","m1_SitHeight.Stature.Eth","b",3,NA,NA,"single",-0.0587809074685479,0.213917704716711,-0.3987305671,0.27988199875,-0.47359228875,0.35816428675,0.38775,16000
"m1_SitHeight___RunM.RunF","m1_SitHeight","b",2,"b",1,"difference",-0.287536260329898,0.196475501192202,-0.6028033643,0.0252299721,-0.6697995538,0.0956383765999999,0.070625,16000
"m1_SitHeight.Eth___RunM.RunF","m1_SitHeight.Eth","b",2,"b",1,"difference",-0.293054774627401,0.19298448184941,-0.60053102725,0.0157332167049997,-0.67619290375,0.0929346718249999,0.0640625,16000
"m1_SitHeight.Stature___RunM.RunF","m1_SitHeight.Stature","b",2,"b",1,"difference",-0.277098036963441,0.202093972987197,-0.6006406137,0.0430680315599998,-0.6704660315,0.120123129975,0.0849375,16000
"m1_SitHeight.Stature.Eth___RunM.RunF","m1_SitHeight.Stature.Eth","b",2,"b",1,"difference",-0.285362365092847,0.193492274376677,-0.59553962946,0.0221876050049994,-0.6634777370525,0.094287569175,0.068125,16000
"m1_SitHeight___ClimbM.ClimbF","m1_SitHeight","b",4,"b",3,"difference",0.172038480111533,0.229877878369256,-0.19237205155,0.543926815675,-0.273317095,0.623246064,0.776,16000
"m1_SitHeight.Eth___ClimbM.ClimbF","m1_SitHeight.Eth","b",4,"b",3,"difference",0.159195163168486,0.226335641179969,-0.20021912676,0.51858669335,-0.2877215964,0.60456638075,0.762,16000
"m1_SitHeight.Stature___ClimbM.ClimbF","m1_SitHeight.Stature","b",4,"b",3,"difference",0.160435633973521,0.235224736161361,-0.2156739204,0.536621561675,-0.301912043275,0.62270105275,0.7540625,16000
"m1_SitHeight.Stature.Eth___ClimbM.ClimbF","m1_SitHeight.Stature.Eth","b",4,"b",3,"difference",0.149555774190758,0.226520615966946,-0.217160625845,0.51072475605,-0.29179420885,0.59547236025,0.7455,16000
"m1_SitHeight___ClimbM.RunM","m1_SitHeight","b",4,"b",2,"difference",0.29139090260061,0.202482471108865,-0.030347502285,0.61658172565,-0.104465942075,0.693005342825,0.9261875,16000
"m1_SitHeight.Eth___ClimbM.RunM","m1_SitHeight.Eth","b",4,"b",2,"difference",0.308791138542844,0.195609505415178,-0.00247379691,0.621634107099999,-0.073729107175,0.6874411571,0.943125,16000
"m1_SitHeight.Stature___ClimbM.RunM","m1_SitHeight.Stature","b",4,"b",2,"difference",0.293459962200119,0.202534090758422,-0.02771835952,0.61720563535,-0.108889471725,0.69323277075,0.928125,16000
"m1_SitHeight.Stature.Eth___ClimbM.RunM","m1_SitHeight.Stature.Eth","b",4,"b",2,"difference",0.305382632694133,0.193593844130202,-0.004452275225,0.61303569805,-0.07947434675,0.6838293415,0.942875,16000
"m1_SitHeight___ClimbF.RunF","m1_SitHeight","b",3,"b",1,"difference",-0.168183837840822,0.230896942054762,-0.53677789625,0.200724831884,-0.6235189382,0.278469983305,0.23175,16000
"m1_SitHeight.Eth___ClimbF.RunF","m1_SitHeight.Eth","b",3,"b",1,"difference",-0.143458799253042,0.221410220278649,-0.49549442718,0.2056866639535,-0.57779553875,0.29627595135,0.2566875,16000
"m1_SitHeight.Stature___ClimbF.RunF","m1_SitHeight.Stature","b",3,"b",1,"difference",-0.144073708736844,0.232060790184205,-0.5142908791,0.225986574165,-0.59986766875,0.3066305318,0.26875,16000
"m1_SitHeight.Stature.Eth___ClimbF.RunF","m1_SitHeight.Stature.Eth","b",3,"b",1,"difference",-0.129535506589471,0.223319632235152,-0.482522589375,0.22758581761,-0.566134539725,0.306444911175,0.278375,16000
"m1_ArmSpan___RunM","m1_ArmSpan","b",2,NA,NA,"single",-0.0324551014208981,0.142420730055667,-0.2557277494,0.19584301725,-0.311736196,0.24467776675,0.4088125,16000
"m1_ArmSpan.Eth___RunM","m1_ArmSpan.Eth","b",2,NA,NA,"single",-0.0877271359473922,0.140319577668725,-0.31229071365,0.13215852215,-0.3615838625,0.18232363625,0.26775,16000
"m1_ArmSpan.Stature___RunM","m1_ArmSpan.Stature","b",2,NA,NA,"single",0.0854528544493152,0.18217546459918,-0.20151476365,0.3748894851,-0.2674106565,0.44026560525,0.674625,16000
"m1_ArmSpan.Stature.Eth___RunM","m1_ArmSpan.Stature.Eth","b",2,NA,NA,"single",0.0757990675984164,0.175736965839544,-0.20259739785,0.35147969475,-0.270648343,0.41480142725,0.6679375,16000
"m1_ArmSpan___ClimbM","m1_ArmSpan","b",4,NA,NA,"single",0.134961010233827,0.140625280336812,-0.090992923515,0.35980825785,-0.140133144,0.408225454,0.83125,16000
"m1_ArmSpan.Eth___ClimbM","m1_ArmSpan.Eth","b",4,NA,NA,"single",0.143920087622873,0.138210007147493,-0.07502703926,0.3641835313,-0.12945622725,0.41514360775,0.8521875,16000
"m1_ArmSpan.Stature___ClimbM","m1_ArmSpan.Stature","b",4,NA,NA,"single",0.245605591839017,0.175915895716074,-0.03805841881,0.5285369658,-0.100413616,0.58824952625,0.91725,16000
"m1_ArmSpan.Stature.Eth___ClimbM","m1_ArmSpan.Stature.Eth","b",4,NA,NA,"single",0.298245879557933,0.171330258884857,0.02698234399,0.57601152385,-0.030765520325,0.63418632125,0.9601875,16000
"m1_ArmSpan___RunF","m1_ArmSpan","b",1,NA,NA,"single",-0.135258643080006,0.145135951837718,-0.3712770915,0.0962212748449999,-0.42412676125,0.14821598575,0.1718125,16000
"m1_ArmSpan.Eth___RunF","m1_ArmSpan.Eth","b",1,NA,NA,"single",-0.0863074772966476,0.145791181600355,-0.31955207395,0.14346550505,-0.376401916,0.19707211,0.27775,16000
"m1_ArmSpan.Stature___RunF","m1_ArmSpan.Stature","b",1,NA,NA,"single",-0.037047982964961,0.174652622078697,-0.31997826965,0.24082581785,-0.3813419625,0.30196386075,0.419375,16000
"m1_ArmSpan.Stature.Eth___RunF","m1_ArmSpan.Stature.Eth","b",1,NA,NA,"single",0.0574497367869466,0.173049126964004,-0.2231919942,0.33134537695,-0.28458159225,0.395369545,0.634125,16000
"m1_ArmSpan___ClimbF","m1_ArmSpan","b",3,NA,NA,"single",-0.236830942981611,0.166058393155302,-0.4988380822,0.0262066799449998,-0.56348263025,0.0905052173999999,0.075125,16000
"m1_ArmSpan.Eth___ClimbF","m1_ArmSpan.Eth","b",3,NA,NA,"single",-0.211039820890296,0.163806172480125,-0.47600523995,0.050539062475,-0.5369322055,0.10842704425,0.097625,16000
"m1_ArmSpan.Stature___ClimbF","m1_ArmSpan.Stature","b",3,NA,NA,"single",-0.134280737875846,0.196635575427922,-0.44834116805,0.1806030238,-0.521999884,0.25679784975,0.2420625,16000
"m1_ArmSpan.Stature.Eth___ClimbF","m1_ArmSpan.Stature.Eth","b",3,NA,NA,"single",-0.0613780762970956,0.191442466607529,-0.367793157,0.2406543669,-0.43813590275,0.31169311725,0.373875,16000
"m1_ArmSpan___RunM.RunF","m1_ArmSpan","b",2,"b",1,"difference",0.102803541659108,0.203175952417995,-0.22070858625,0.424756784285,-0.294377361125,0.498706390325,0.694625,16000
"m1_ArmSpan.Eth___RunM.RunF","m1_ArmSpan.Eth","b",2,"b",1,"difference",-0.00141965865074463,0.204148209824393,-0.326354572435,0.3253234631,-0.40018840352,0.399643998425,0.500875,16000
"m1_ArmSpan.Stature___RunM.RunF","m1_ArmSpan.Stature","b",2,"b",1,"difference",0.122500837414276,0.20658841577475,-0.206517974545,0.4534115531,-0.28987567325,0.528348608575,0.7268125,16000
"m1_ArmSpan.Stature.Eth___RunM.RunF","m1_ArmSpan.Stature.Eth","b",2,"b",1,"difference",0.0183493308114698,0.203083797219273,-0.30235848478,0.340584411055,-0.381192878625,0.41998844125,0.537375,16000
"m1_ArmSpan___ClimbM.ClimbF","m1_ArmSpan","b",4,"b",3,"difference",0.371791953215438,0.215886991902534,0.025757282705,0.715020815,-0.05173743095,0.78915271925,0.9575625,16000
"m1_ArmSpan.Eth___ClimbM.ClimbF","m1_ArmSpan.Eth","b",4,"b",3,"difference",0.354959908513169,0.214392495354218,0.011801891915,0.69578389895,-0.0620560926,0.7792012535,0.951375,16000
"m1_ArmSpan.Stature___ClimbM.ClimbF","m1_ArmSpan.Stature","b",4,"b",3,"difference",0.379886329714863,0.218789439312396,0.02766528415,0.7277022894,-0.0525363347,0.807938666,0.95825,16000
"m1_ArmSpan.Stature.Eth___ClimbM.ClimbF","m1_ArmSpan.Stature.Eth","b",4,"b",3,"difference",0.359623955855029,0.210869872037949,0.019378075025,0.6950442444,-0.056968338635,0.77854707075,0.953625,16000
"m1_ArmSpan___ClimbM.RunM","m1_ArmSpan","b",4,"b",2,"difference",0.167416111654725,0.199881564828611,-0.149272031495,0.48786301465,-0.22588585741,0.554994887,0.7999375,16000
"m1_ArmSpan.Eth___ClimbM.RunM","m1_ArmSpan.Eth","b",4,"b",2,"difference",0.231647223570265,0.195696179840591,-0.082977544,0.54284188805,-0.152613728175,0.61855305325,0.8839375,16000
"m1_ArmSpan.Stature___ClimbM.RunM","m1_ArmSpan.Stature","b",4,"b",2,"difference",0.160152737389702,0.202565323126698,-0.162689932885,0.480137880195,-0.240017335425,0.556092978,0.7826875,16000
"m1_ArmSpan.Stature.Eth___ClimbM.RunM","m1_ArmSpan.Stature.Eth","b",4,"b",2,"difference",0.222446811959517,0.196939287885099,-0.0916386114,0.53322176828,-0.161178829025,0.6044320900075,0.87075,16000
"m1_ArmSpan___ClimbF.RunF","m1_ArmSpan","b",3,"b",1,"difference",-0.101572299901605,0.222916892663306,-0.457492131495,0.256813184145,-0.5359680759,0.33375727945,0.32275,16000
"m1_ArmSpan.Eth___ClimbF.RunF","m1_ArmSpan.Eth","b",3,"b",1,"difference",-0.124732343593649,0.217512018234313,-0.47368210676,0.220143794695,-0.557501482325,0.2997096657375,0.2798125,16000
"m1_ArmSpan.Stature___ClimbF.RunF","m1_ArmSpan.Stature","b",3,"b",1,"difference",-0.0972327549108848,0.224209236975861,-0.451089490055,0.259881159159999,-0.53645308328,0.34765010905,0.332375,16000
"m1_ArmSpan.Stature.Eth___ClimbF.RunF","m1_ArmSpan.Stature.Eth","b",3,"b",1,"difference",-0.118827813084042,0.215353612391938,-0.4627972336465,0.22526761302,-0.5415506625,0.3053763018,0.2889375,16000
"m1_Leg___RunM","m1_Leg","b",2,NA,NA,"single",-0.0588291667312574,0.145449541419314,-0.29311531335,0.17390271295,-0.342810631,0.22634362625,0.3446875,16000
"m1_Leg.Eth___RunM","m1_Leg.Eth","b",2,NA,NA,"single",-0.103447161543336,0.142117047683552,-0.32854094575,0.12374791865,-0.37928671,0.174665968,0.235375,16000
"m1_Leg.Stature___RunM","m1_Leg.Stature","b",2,NA,NA,"single",-0.0241903003622338,0.20344668223153,-0.3531472903,0.3039355235,-0.423683347,0.37676726775,0.4545625,16000
"m1_Leg.Stature.Eth___RunM","m1_Leg.Stature.Eth","b",2,NA,NA,"single",-0.00893849970934381,0.197825714763386,-0.32523258175,0.3046252797,-0.39670216075,0.37859449025,0.48475,16000
"m1_Leg___ClimbM","m1_Leg","b",4,NA,NA,"single",-0.0149148227985422,0.140324583801084,-0.2387071095,0.21024317765,-0.29210509275,0.25962207725,0.46,16000
"m1_Leg.Eth___ClimbM","m1_Leg.Eth","b",4,NA,NA,"single",-0.0198003148959969,0.135641575334783,-0.23459765855,0.19706187365,-0.28433679875,0.2462508445,0.4435,16000
"m1_Leg.Stature___ClimbM","m1_Leg.Stature","b",4,NA,NA,"single",0.0198185960381079,0.198213836663807,-0.30061731725,0.33421494625,-0.37552503775,0.40388371975,0.5445625,16000
"m1_Leg.Stature.Eth___ClimbM","m1_Leg.Stature.Eth","b",4,NA,NA,"single",0.0739148691232169,0.19172288384714,-0.23201754825,0.3792198794,-0.30371916425,0.4536342555,0.654875,16000
"m1_Leg___RunF","m1_Leg","b",1,NA,NA,"single",-0.075167523022798,0.154024796284331,-0.32007139055,0.17006930525,-0.37399180675,0.22890356425,0.3104375,16000
"m1_Leg.Eth___RunF","m1_Leg.Eth","b",1,NA,NA,"single",-0.0462429979567961,0.148187452153549,-0.28451758965,0.19137644115,-0.33972432925,0.2463946115,0.376625,16000
"m1_Leg.Stature___RunF","m1_Leg.Stature","b",1,NA,NA,"single",-0.0393599577309839,0.203227234945366,-0.36679996195,0.2844594275,-0.44000552425,0.3598718675,0.4223125,16000
"m1_Leg.Stature.Eth___RunF","m1_Leg.Stature.Eth","b",1,NA,NA,"single",0.0446053369572731,0.202106302838963,-0.2782599876,0.36858721895,-0.34886198775,0.4402780345,0.591,16000
"m1_Leg___ClimbF","m1_Leg","b",3,NA,NA,"single",-0.207583164656899,0.157908892581083,-0.4564873115,0.04672002688,-0.51554967,0.1027166175,0.0949375,16000
"m1_Leg.Eth___ClimbF","m1_Leg.Eth","b",3,NA,NA,"single",-0.206521832263773,0.156861636493233,-0.4567380356,0.0447893705999998,-0.509249789,0.0968411366499998,0.0939375,16000
"m1_Leg.Stature___ClimbF","m1_Leg.Stature","b",3,NA,NA,"single",-0.170793617508639,0.21403044348447,-0.51186070005,0.16921504655,-0.591708809,0.248868226,0.212125,16000
"m1_Leg.Stature.Eth___ClimbF","m1_Leg.Stature.Eth","b",3,NA,NA,"single",-0.111889531639317,0.207447421215817,-0.44316698055,0.220040831,-0.51986729375,0.29448786,0.2898125,16000
"m1_Leg___RunM.RunF","m1_Leg","b",2,"b",1,"difference",0.0163383562915406,0.21152259267799,-0.3232741925,0.35272761916,-0.3976679727,0.4257157808,0.53375,16000
"m1_Leg.Eth___RunM.RunF","m1_Leg.Eth","b",2,"b",1,"difference",-0.0572041635865402,0.206297941118554,-0.387372532465,0.26976870986575,-0.4592547509,0.346016246975,0.3910625,16000
"m1_Leg.Stature___RunM.RunF","m1_Leg.Stature","b",2,"b",1,"difference",0.0151696573687501,0.216335355031908,-0.32806738163,0.36209556575,-0.40907123425,0.44161893675,0.52475,16000
"m1_Leg.Stature.Eth___RunM.RunF","m1_Leg.Stature.Eth","b",2,"b",1,"difference",-0.0535438366666169,0.207333563875553,-0.3844129447,0.27979936886,-0.4615647294,0.3605719006,0.395125,16000
"m1_Leg___ClimbM.ClimbF","m1_Leg","b",4,"b",3,"difference",0.192668341858357,0.20946141374226,-0.14175069042,0.52499980246,-0.2147919566475,0.604077281625,0.819375,16000
"m1_Leg.Eth___ClimbM.ClimbF","m1_Leg.Eth","b",4,"b",3,"difference",0.186721517367776,0.206589205479476,-0.1435665532925,0.51665071699,-0.2135627166,0.58436403185,0.8159375,16000
"m1_Leg.Stature___ClimbM.ClimbF","m1_Leg.Stature","b",4,"b",3,"difference",0.190612213546747,0.216328965886575,-0.155709889243,0.53498011252,-0.237763044205,0.612943301325,0.8123125,16000
"m1_Leg.Stature.Eth___ClimbM.ClimbF","m1_Leg.Stature.Eth","b",4,"b",3,"difference",0.185804400762534,0.206874897783294,-0.143914084015,0.52043416245,-0.22283320865,0.590738280625,0.8163125,16000
"m1_Leg___ClimbM.RunM","m1_Leg","b",4,"b",2,"difference",0.0439143439327153,0.201521975642819,-0.27831900299,0.36183697825,-0.352188739425,0.433347073,0.5825625,16000
"m1_Leg.Eth___ClimbM.RunM","m1_Leg.Eth","b",4,"b",2,"difference",0.0836468466473394,0.197548024494647,-0.231857184944,0.4017784804755,-0.3058652825025,0.477040940725,0.6683125,16000
"m1_Leg.Stature___ClimbM.RunM","m1_Leg.Stature","b",4,"b",2,"difference",0.0440088964003417,0.205958727831344,-0.28580609699,0.369571364005,-0.36359372075,0.448971232125,0.5855,16000
"m1_Leg.Stature.Eth___ClimbM.RunM","m1_Leg.Stature.Eth","b",4,"b",2,"difference",0.0828533688325607,0.197406797931202,-0.2310736428,0.3916323631842,-0.31084292275,0.4694320968,0.663875,16000
"m1_Leg___ClimbF.RunF","m1_Leg","b",3,"b",1,"difference",-0.132415641634101,0.221154353114748,-0.4876146594,0.21798368187,-0.57179509795,0.29726174775,0.2764375,16000
"m1_Leg.Eth___ClimbF.RunF","m1_Leg.Eth","b",3,"b",1,"difference",-0.160278834306977,0.2132576923873,-0.504418203,0.1785438525165,-0.58541171975,0.2561996673,0.223625,16000
"m1_Leg.Stature___ClimbF.RunF","m1_Leg.Stature","b",3,"b",1,"difference",-0.131433659777655,0.221978167754237,-0.48488765525,0.225543993955,-0.56461693475,0.30240661805,0.2783125,16000
"m1_Leg.Stature.Eth___ClimbF.RunF","m1_Leg.Stature.Eth","b",3,"b",1,"difference",-0.15649486859659,0.216332579675513,-0.501074494211,0.18808229966,-0.584872723235,0.2706017823675,0.235625,16000
"m1_Femur___RunM","m1_Femur","b",2,NA,NA,"single",-0.0327783898258204,0.146960864058318,-0.26709005835,0.2025291592,-0.31996397,0.26019014775,0.4110625,16000
"m1_Femur.Eth___RunM","m1_Femur.Eth","b",2,NA,NA,"single",-0.0647050076234702,0.1413533191421,-0.29138973855,0.1594175518,-0.34142096975,0.21017786125,0.3253125,16000
"m1_Femur.Stature___RunM","m1_Femur.Stature","b",2,NA,NA,"single",0.0248904981261231,0.172950457254679,-0.25113742025,0.30318128915,-0.3128733065,0.366795123,0.5564375,16000
"m1_Femur.Stature.Eth___RunM","m1_Femur.Stature.Eth","b",2,NA,NA,"single",0.0315341902542156,0.16741796241164,-0.2372353316,0.296002845,-0.29573578525,0.359169117,0.5740625,16000
"m1_Femur___ClimbM","m1_Femur","b",4,NA,NA,"single",-0.00797141127194893,0.143624996330147,-0.2382544082,0.22208521485,-0.29111641775,0.27387593125,0.4783125,16000
"m1_Femur.Eth___ClimbM","m1_Femur.Eth","b",4,NA,NA,"single",0.000591815411886682,0.136938595960084,-0.21616269,0.21774407455,-0.26834033925,0.266795128,0.5011875,16000
"m1_Femur.Stature___ClimbM","m1_Femur.Stature","b",4,NA,NA,"single",0.0547464756930257,0.172802167476601,-0.22120067465,0.3324498128,-0.28418046925,0.3937943195,0.624125,16000
"m1_Femur.Stature.Eth___ClimbM","m1_Femur.Stature.Eth","b",4,NA,NA,"single",0.106113622349545,0.168775350791759,-0.1630144895,0.37244823865,-0.22490782725,0.43253352925,0.7364375,16000
"m1_Femur___RunF","m1_Femur","b",1,NA,NA,"single",-0.0497960328270339,0.156126371255096,-0.30007285485,0.20082468275,-0.354828898,0.2575186335,0.3735625,16000
"m1_Femur.Eth___RunF","m1_Femur.Eth","b",1,NA,NA,"single",-0.00778176365007812,0.150435737843834,-0.2475769753,0.23066446305,-0.299975768,0.2846148775,0.4803125,16000
"m1_Femur.Stature___RunF","m1_Femur.Stature","b",1,NA,NA,"single",0.00251121260474803,0.177075399309739,-0.27732926885,0.2848767307,-0.34184413575,0.354759558,0.507125,16000
