"Model_name","Parameter","rhat","ess_bulk"
"m1_ForearmC.Eth","b[1]",1.00089803476647,15304.5104322192
"m1_ForearmC.Eth","b[2]",0.999999001660519,16755.4196173083
"m1_ForearmC.Eth","b[3]",1.0001321978089,17252.6146282207
"m1_ForearmC.Eth","b[4]",1.00003148098005,17794.7565388968
"m1_ForearmC.Eth","sigma_y",1.00039381742536,4119.96171300375
"m1_ForearmC.Eth","sigma",1.00006887164464,13638.293388939
"m1_ForearmC.Eth","y[1]",1.00049349189649,6081.12252847675
"m1_ForearmC.Eth","y[2]",1.00025437131754,5765.14117887595
"m1_ForearmC.Eth","y[3]",1.00058235589497,7957.2406676684
"m1_ForearmC.Eth","y[4]",1.00017556937404,9431.32917098078
"m1_Hrs_Sport.Eth","z[1]",1.00024923131348,8037.0536069956
"m1_Hrs_Sport.Eth","z[2]",1.0006828437834,8985.16234562433
"m1_Hrs_Sport.Eth","z[3]",0.999980149407838,10100.7649197447
"m1_Hrs_Sport.Eth","z[4]",1.00011146080377,13867.9093011975
"m1_Hrs_Sport.Eth","a",1.00050633856251,6492.07846295743
"m1_Hrs_Sport.Eth","b[1]",1.00010054871723,17780.8962106605
"m1_Hrs_Sport.Eth","b[2]",1.00012469432099,16810.8232384931
"m1_Hrs_Sport.Eth","b[3]",1.00058831914506,16904.1756613226
"m1_Hrs_Sport.Eth","b[4]",1.00021019067738,15607.6383417412
"m1_Hrs_Sport.Eth","sigma_y",1.00113440849262,4067.61318285573
"m1_Hrs_Sport.Eth","sigma",1.00011833936858,16125.7671827909
"m1_Hrs_Sport.Eth","y[1]",1.00040922650786,6595.21887213559
"m1_Hrs_Sport.Eth","y[2]",1.00029119254639,6295.32103138427
"m1_Hrs_Sport.Eth","y[3]",1.00008123895481,7909.24278195779
"m1_Hrs_Sport.Eth","y[4]",1.00025352358885,11353.2853347834
"m1_Exp_yrs.Eth","z[1]",1.00022924428595,7208.64212449229
"m1_Exp_yrs.Eth","z[2]",0.999854141018914,8871.23100953291
"m1_Exp_yrs.Eth","z[3]",1.00021478007984,8633.1987883704
"m1_Exp_yrs.Eth","z[4]",1.00009993287623,11744.7001163611
"m1_Exp_yrs.Eth","a",1.0002167385262,6912.26874001504
"m1_Exp_yrs.Eth","b[1]",1.00017725199084,16032.6240537635
"m1_Exp_yrs.Eth","b[2]",0.999911792462013,16871.3869716324
